event_id,event_title,event_description,event_link,category_ids,category_titles,occurrence_date,occurrence_type,longitude,latitude,year,month,day,region,country,continent
EONET_12197,Wildfire in Australia 1023115,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12197,wildfires,Wildfires,2024-12-21 19:00:00+00:00,Point,143.92306171875097,-20.16860798854308,2024,12,21,Queensland,Australia,Oceania
EONET_12198,Wildfire in Sudan 1023111,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12198,wildfires,Wildfires,2024-12-21 19:00:00+00:00,Point,31.407085731460796,7.805273453015888,2024,12,21,Unity,South Sudan,Africa
EONET_12199,Wildfire in The Democratic Republic of Congo 1023112,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12199,wildfires,Wildfires,2024-12-21 19:00:00+00:00,Point,26.277834194151406,4.339395710293139,2024,12,21,Haut-Mbomou,Central African Republic,Africa
EONET_12208,Wildfire in Sudan 1023119,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12208,wildfires,Wildfires,2024-12-21 19:00:00+00:00,Point,26.639006605893616,6.372504507964626,2024,12,21,Haut-Mbomou,Central African Republic,Africa
EONET_12209,Wildfire in Sudan 1023120,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12209,wildfires,Wildfires,2024-12-21 19:00:00+00:00,Point,27.849364991729065,6.164890317160012,2024,12,21,Western Equatoria,South Sudan,Africa
EONET_12210,Wildfire in Sudan 1023121,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12210,wildfires,Wildfires,2024-12-21 19:00:00+00:00,Point,32.45807396635831,9.433875777081592,2024,12,21,Upper Nile,South Sudan,Africa
EONET_12223,Wildfire in Sudan 1023133,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12223,wildfires,Wildfires,2024-12-21 19:00:00+00:00,Point,26.587178802255785,8.304323084719792,2024,12,21,Western Bahr al Ghazal,South Sudan,Africa
EONET_12224,Wildfire in Sudan 1023134,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12224,wildfires,Wildfires,2024-12-21 19:00:00+00:00,Point,28.603155493159004,6.778297162825552,2024,12,21,Warrap,South Sudan,Africa
EONET_12279,Wildfire in Australia 1023189,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12279,wildfires,Wildfires,2024-12-21 19:00:00+00:00,Point,143.58619126449713,-20.32765977480051,2024,12,21,Queensland,Australia,Oceania
EONET_12288,Wildfire in Sudan 1023195,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12288,wildfires,Wildfires,2024-12-21 19:00:00+00:00,Point,28.897709145833957,5.714056510177389,2024,12,21,Western Equatoria,South Sudan,Africa
EONET_12200,Wildfire in Central African Republic 1023113,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12200,wildfires,Wildfires,2024-12-20 19:00:00+00:00,Point,21.789189818886033,8.760960940595426,2024,12,20,Haute-Kotto,Central African Republic,Africa
EONET_12211,Wildfire in Australia 1023127,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12211,wildfires,Wildfires,2024-12-20 19:00:00+00:00,Point,147.21505896767596,-24.223735734974618,2024,12,20,Queensland,Australia,Oceania
EONET_12225,Wildfire in Sudan 1023135,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12225,wildfires,Wildfires,2024-12-20 19:00:00+00:00,Point,27.406221624295075,6.866296667724953,2024,12,20,Western Bahr al Ghazal,South Sudan,Africa
EONET_12226,Wildfire in Sudan 1023137,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12226,wildfires,Wildfires,2024-12-20 19:00:00+00:00,Point,25.077704718550947,8.119412186138792,2024,12,20,Western Bahr al Ghazal,South Sudan,Africa
EONET_12182,Wildfire in Australia 1023099,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12182,wildfires,Wildfires,2024-12-19 19:00:00+00:00,Point,142.51899469861064,-37.25185564740433,2024,12,19,Victoria,Australia,Oceania
EONET_12191,Wildfire in Benin 1023106,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12191,wildfires,Wildfires,2024-12-19 19:00:00+00:00,Point,2.779362154938428,11.865362153224195,2024,12,19,Atakora,Benin,Africa
EONET_12201,Wildfire in Sudan 1023114,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12201,wildfires,Wildfires,2024-12-19 19:00:00+00:00,Point,32.06158742806257,9.652931252488653,2024,12,19,Upper Nile,South Sudan,Africa
EONET_12202,Wildfire in Sudan 1023116,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12202,wildfires,Wildfires,2024-12-19 19:00:00+00:00,Point,26.10724174706148,7.0148931381953386,2024,12,19,Western Bahr al Ghazal,South Sudan,Africa
EONET_12212,Wildfire in Central African Republic 1023128,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12212,wildfires,Wildfires,2024-12-19 19:00:00+00:00,Point,22.21869305480532,9.236211455627362,2024,12,19,Haute-Kotto,Central African Republic,Africa
EONET_12213,Wildfire in Benin 1023129,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12213,wildfires,Wildfires,2024-12-19 19:00:00+00:00,Point,1.677196703961792,11.282823470518275,2024,12,19,Atakora,Benin,Africa
EONET_12214,Wildfire in Sudan 1023122,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12214,wildfires,Wildfires,2024-12-19 19:00:00+00:00,Point,28.048998571051857,6.079751998244758,2024,12,19,Western Equatoria,South Sudan,Africa
EONET_12215,Wildfire in Australia 1023131,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12215,wildfires,Wildfires,2024-12-19 19:00:00+00:00,Point,139.44553945208315,-19.96298876078369,2024,12,19,Queensland,Australia,Oceania
EONET_12188,Wildfire in Ghana 1023104,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12188,wildfires,Wildfires,2024-12-18 19:00:00+00:00,Point,-2.0138390674124684,9.459376982876414,2024,12,18,Upper West,Ghana,Africa
EONET_12192,Wildfire in Ghana 1023107,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12192,wildfires,Wildfires,2024-12-18 19:00:00+00:00,Point,-1.8938193211369605,9.45624621320993,2024,12,18,Upper West,Ghana,Africa
EONET_12193,Wildfire in Sudan 1023105,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12193,wildfires,Wildfires,2024-12-18 19:00:00+00:00,Point,31.547425301145744,9.13968705887703,2024,12,18,Upper Nile,South Sudan,Africa
EONET_12216,Wildfire in Sudan 1023123,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12216,wildfires,Wildfires,2024-12-18 19:00:00+00:00,Point,29.104091164328615,6.214360894263272,2024,12,18,Lakes,South Sudan,Africa
EONET_12178,"Obar Railroad Wildfire, Quay, New Mexico",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12178,wildfires,Wildfires,2024-12-18 12:24:00+00:00,Point,-103.190387,35.354386,2024,12,18,New Mexico,United States,North America
EONET_12183,Wildfire in Sudan 1023101,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12183,wildfires,Wildfires,2024-12-17 19:00:00+00:00,Point,26.60656139531848,6.5755110777960954,2024,12,17,Haut-Mbomou,Central African Republic,Africa
EONET_12189,Wildfire in Sudan 1023102,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12189,wildfires,Wildfires,2024-12-17 19:00:00+00:00,Point,32.299037749287685,7.796701932269451,2024,12,17,Jonglei,South Sudan,Africa
EONET_12217,Wildfire in Sudan 1023124,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12217,wildfires,Wildfires,2024-12-17 19:00:00+00:00,Point,32.846553837686145,9.771467259941888,2024,12,17,Upper Nile,South Sudan,Africa
EONET_12227,Wildfire in Sudan 1023136,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12227,wildfires,Wildfires,2024-12-17 19:00:00+00:00,Point,32.131352499286386,9.332724427581564,2024,12,17,Upper Nile,South Sudan,Africa
EONET_12179,"RX CALV C-262-265 Wildfire, Vernon, Louisiana",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12179,wildfires,Wildfires,2024-12-17 09:33:00+00:00,Point,-92.908717,31.0533,2024,12,17,Louisiana,United States,North America
EONET_12161,"Wildfire in Burkina Faso, Mali 1023086",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12161,wildfires,Wildfires,2024-12-16 19:00:00+00:00,Point,-0.6277583371475721,15.059077423218392,2024,12,16,Sahel,Burkina Faso,Africa
EONET_12167,Wildfire in Australia 1023090,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12167,wildfires,Wildfires,2024-12-16 19:00:00+00:00,Point,142.46711012070458,-37.41261198267845,2024,12,16,Victoria,Australia,Oceania
EONET_12184,Wildfire in Sudan 1023096,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12184,wildfires,Wildfires,2024-12-16 19:00:00+00:00,Point,26.320399396524785,8.157447038847955,2024,12,16,Western Bahr al Ghazal,South Sudan,Africa
EONET_12185,Wildfire in Sudan 1023097,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12185,wildfires,Wildfires,2024-12-16 19:00:00+00:00,Point,31.972620487727244,9.220984240534191,2024,12,16,Upper Nile,South Sudan,Africa
EONET_12190,Wildfire in Sudan 1023103,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12190,wildfires,Wildfires,2024-12-16 19:00:00+00:00,Point,29.12363987041677,6.091975439358199,2024,12,16,Lakes,South Sudan,Africa
EONET_12196,Wildfire in Nigeria 1023110,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12196,wildfires,Wildfires,2024-12-16 19:00:00+00:00,Point,5.375677639487464,6.9350526015659835,2024,12,16,Edo,Nigeria,Africa
EONET_12181,"APQ Rec Area 13 Rx 1214 Wildfire, Highlands, Florida",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12181,wildfires,Wildfires,2024-12-16 09:35:00+00:00,Point,-81.294022,27.578295,2024,12,16,Florida,United States,North America
EONET_12148,"Rx Lamar 3440 Wildfire, Lamar, Texas",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12148,wildfires,Wildfires,2024-12-16 09:29:00+00:00,Point,-95.5874,33.8451,2024,12,16,Texas,United States,North America
EONET_12168,Wildfire in Sudan 1023088,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12168,wildfires,Wildfires,2024-12-15 19:00:00+00:00,Point,26.510492003022073,6.581660951987227,2024,12,15,Haut-Mbomou,Central African Republic,Africa
EONET_12186,Wildfire in Ghana 1023100,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12186,wildfires,Wildfires,2024-12-15 19:00:00+00:00,Point,-1.061756521358138,7.305156299709235,2024,12,15,Ashanti,Ghana,Africa
EONET_12194,Wildfire in Burkina Faso 1023108,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12194,wildfires,Wildfires,2024-12-15 19:00:00+00:00,Point,-5.175711858487765,11.644825301940443,2024,12,15,Sikasso,Mali,Africa
EONET_12147,"Soap Wildfire, Yavapai, Arizona",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12147,wildfires,Wildfires,2024-12-15 15:55:00+00:00,Point,-112.200767,34.088933,2024,12,15,Arizona,United States,North America
EONET_12150,"APQ Rec Area 4 Rx 1215 Wildfire, Polk, Florida",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12150,wildfires,Wildfires,2024-12-15 15:55:00+00:00,Point,-81.332645,27.669495,2024,12,15,Florida,United States,North America
EONET_12162,Wildfire in Sudan 1023082,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12162,wildfires,Wildfires,2024-12-14 19:00:00+00:00,Point,32.63570905018464,9.695642753307384,2024,12,14,Upper Nile,South Sudan,Africa
EONET_12169,Wildfire in Cote d&#039;Ivoire 1023091,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12169,wildfires,Wildfires,2024-12-14 19:00:00+00:00,Point,-3.6594910900642263,8.793225281520789,2024,12,14,Zanzan,Côte d'Ivoire,Africa
EONET_12195,Wildfire in Cote d&#039;Ivoire 1023109,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12195,wildfires,Wildfires,2024-12-14 19:00:00+00:00,Point,-3.718219611202932,8.804297286483244,2024,12,14,Vallee du Bandama,Côte d'Ivoire,Africa
EONET_12132,Wildfire in Niger 1023069,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12132,wildfires,Wildfires,2024-12-13 19:00:00+00:00,Point,12.542507299986,13.871897560840004,2024,12,13,Diffa,Niger,Africa
EONET_12139,Wildfire in Cote d&#039;Ivoire 1023074,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12139,wildfires,Wildfires,2024-12-13 19:00:00+00:00,Point,-3.7793502188578807,8.940257014081748,2024,12,13,Zanzan,Côte d'Ivoire,Africa
EONET_12140,Wildfire in Sudan 1023076,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12140,wildfires,Wildfires,2024-12-13 19:00:00+00:00,Point,29.241926081242337,6.353746851121146,2024,12,13,Lakes,South Sudan,Africa
EONET_12141,Wildfire in Australia 1023077,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12141,wildfires,Wildfires,2024-12-13 19:00:00+00:00,Point,145.76573525724984,-21.788925568901377,2024,12,13,Queensland,Australia,Oceania
EONET_12158,Wildfire in Australia 1023080,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12158,wildfires,Wildfires,2024-12-13 19:00:00+00:00,Point,138.8801871658071,-19.968007239287235,2024,12,13,Queensland,Australia,Oceania
EONET_12163,Wildfire in Australia 1023087,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12163,wildfires,Wildfires,2024-12-13 19:00:00+00:00,Point,116.59388568972828,-34.89628365692928,2024,12,13,Western Australia,Australia,Oceania
EONET_12175,Wildfire in Ghana 1023094,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12175,wildfires,Wildfires,2024-12-13 19:00:00+00:00,Point,-1.1077097207067432,8.043161141472076,2024,12,13,Brong-Ahafo,Ghana,Africa
EONET_12151,"APQ Recreation Area 3 Rx 1213 Wildfire, Polk, Florida",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12151,wildfires,Wildfires,2024-12-13 08:02:00+00:00,Point,-81.328526,27.682825,2024,12,13,Florida,United States,North America
EONET_12142,Wildfire in Sudan 1023071,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12142,wildfires,Wildfires,2024-12-12 19:00:00+00:00,Point,26.628084592014233,7.125505061161163,2024,12,12,Western Bahr al Ghazal,South Sudan,Africa
EONET_12159,Wildfire in Cote d&#039;Ivoire 1023081,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12159,wildfires,Wildfires,2024-12-12 19:00:00+00:00,Point,-3.674344876939678,9.048220600285456,2024,12,12,Zanzan,Côte d'Ivoire,Africa
EONET_12164,Wildfire in Mali 1023085,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12164,wildfires,Wildfires,2024-12-12 19:00:00+00:00,Point,-10.507156381881808,12.799972610328515,2024,12,12,,Mali,Africa
EONET_12170,Wildfire in Ghana 1023092,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12170,wildfires,Wildfires,2024-12-12 19:00:00+00:00,Point,-2.308010282395875,10.656035245256726,2024,12,12,Centre-Ouest,Burkina Faso,Africa
EONET_12176,Wildfire in Ghana 1023093,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12176,wildfires,Wildfires,2024-12-12 19:00:00+00:00,Point,-0.544773538143576,7.362650920097517,2024,12,12,,Ghana,Africa
EONET_12177,Wildfire in Ghana 1023095,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12177,wildfires,Wildfires,2024-12-12 19:00:00+00:00,Point,-0.5412255317506104,7.357045393854975,2024,12,12,,Ghana,Africa
EONET_12187,Wildfire in Sudan 1023098,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12187,wildfires,Wildfires,2024-12-12 19:00:00+00:00,Point,32.782795635312,7.023694715976142,2024,12,12,Jonglei,South Sudan,Africa
EONET_12153,"APQ Recreation Area 1 &amp; 2 Rx 1212 Wildfire, Polk, Florida",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12153,wildfires,Wildfires,2024-12-12 13:16:00+00:00,Point,-81.398735,27.731616,2024,12,12,Florida,United States,North America
EONET_12156,"RX CALV C-133 Wildfire, Vernon, Louisiana",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12156,wildfires,Wildfires,2024-12-12 09:02:00+00:00,Point,-92.923,31.01,2024,12,12,Louisiana,United States,North America
EONET_12172,"Home Reef Volcano, Tonga",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12172,volcanoes,Volcanoes,2024-12-12 00:00:00+00:00,Point,-174.775,-18.992,2024,12,12,Vava`u,Tonga,Oceania
EONET_12133,Wildfire in Sudan 1023070,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12133,wildfires,Wildfires,2024-12-11 19:00:00+00:00,Point,26.33868818535248,8.295831819972008,2024,12,11,Western Bahr al Ghazal,South Sudan,Africa
EONET_12160,Wildfire in Sudan 1023079,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12160,wildfires,Wildfires,2024-12-11 19:00:00+00:00,Point,29.74832521540173,9.57671059604528,2024,12,11,Unity,South Sudan,Africa
EONET_12171,Wildfire in Central African Republic 1023089,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12171,wildfires,Wildfires,2024-12-11 19:00:00+00:00,Point,23.989073919436567,6.507246084084775,2024,12,11,,Central African Republic,Africa
EONET_12152,"LBJ Bois d&#039;Arc RX Wildfire, Fannin, Texas",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12152,wildfires,Wildfires,2024-12-11 10:07:00+00:00,Point,-95.951944,33.761389,2024,12,11,Texas,United States,North America
EONET_12134,Wildfire in Chad 1023064,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12134,wildfires,Wildfires,2024-12-10 19:00:00+00:00,Point,20.38477446899014,12.328266420489443,2024,12,10,Sila,Chad,Africa
EONET_12143,Wildfire in Mali 1023078,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12143,wildfires,Wildfires,2024-12-10 19:00:00+00:00,Point,-4.086337655737058,13.574523301996058,2024,12,10,Mopti,Mali,Africa
EONET_12165,Wildfire in Cote d&#039;Ivoire 1023083,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12165,wildfires,Wildfires,2024-12-10 19:00:00+00:00,Point,-3.776866382300303,8.949694038845726,2024,12,10,Zanzan,Côte d'Ivoire,Africa
EONET_12157,"APQ Recreation Area 3 Rx 1210 Wildfire, Polk, Florida",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12157,wildfires,Wildfires,2024-12-10 09:16:00+00:00,Point,-81.343675,27.694373,2024,12,10,Florida,United States,North America
EONET_12149,"FRANKLIN Wildfire, Los Angeles, California","Malibu, CA",https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12149,wildfires,Wildfires,2024-12-10 01:54:00+00:00,Point,-118.69642,34.06343,2024,12,10,California,United States,North America
EONET_12120,Wildfire in Australia 1023057,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12120,wildfires,Wildfires,2024-12-09 19:00:00+00:00,Point,147.53236806064731,-20.944109924452626,2024,12,9,Queensland,Australia,Oceania
EONET_12126,Wildfire in Sudan 1023058,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12126,wildfires,Wildfires,2024-12-09 19:00:00+00:00,Point,28.16562823440938,6.4903658282521866,2024,12,9,Warrap,South Sudan,Africa
EONET_12135,Wildfire in Burkina Faso 1023067,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12135,wildfires,Wildfires,2024-12-09 19:00:00+00:00,Point,-4.6365430552399705,9.850968371808955,2024,12,9,Savanes,Côte d'Ivoire,Africa
EONET_12136,Wildfire in Ethiopia 1023065,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12136,wildfires,Wildfires,2024-12-09 19:00:00+00:00,Point,35.434534544517554,11.927440717052702,2024,12,9,Blue Nile,Sudan,Africa
EONET_12144,Wildfire in Sudan 1023072,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12144,wildfires,Wildfires,2024-12-09 19:00:00+00:00,Point,26.51283075420299,7.118884281784125,2024,12,9,Western Bahr al Ghazal,South Sudan,Africa
EONET_12104,"APQ Recreation Area 1 Rx 1209 Wildfire, Polk, Florida",,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12104,wildfires,Wildfires,2024-12-09 09:17:00+00:00,Point,-81.397791,27.728718,2024,12,9,Florida,United States,North America
EONET_12103,"Coyote Wildfire, Gaston, North Carolina",Crowders Mtn State Park- Pinnacle Mountain,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12103,wildfires,Wildfires,2024-12-08 19:16:00+00:00,Point,-81.2988333,35.2148333,2024,12,8,North Carolina,United States,North America
EONET_12129,Wildfire in Sudan 1023061,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12129,wildfires,Wildfires,2024-12-08 19:00:00+00:00,Point,33.478838393856854,6.495073206951486,2024,12,8,Eastern Equatoria,South Sudan,Africa
EONET_12145,Wildfire in Ghana 1023075,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12145,wildfires,Wildfires,2024-12-08 19:00:00+00:00,Point,-0.1924576363842261,7.352535032858098,2024,12,8,,Ghana,Africa
EONET_12166,Wildfire in Sudan 1023084,,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_12166,wildfires,Wildfires,2024-12-08 19:00:00+00:00,Point,32.68172277961916,9.857387717262942,2024,12,8,Upper Nile,South Sudan,Africa
